prof_id,title,link,snippet,num_cited
17,Hierarchical relation extraction with coarse-to-fine grained attention,https://aclanthology.org/D18-1247/,Distantly supervised relation extraction employs existing knowledge graphs to automatically collect training data. While distant supervision is effective to scale relation extraction up to …,127
17,Knowledgeable prompt-tuning: Incorporating knowledge into prompt verbalizer for text classification,https://arxiv.org/abs/2108.02035,"Tuning pre-trained language models (PLMs) with task-specific prompts has been a promising approach for text classification. Particularly, previous studies suggest that prompt-tuning …",110
17,HMEAE: Hierarchical modular event argument extraction,https://aclanthology.org/D19-1584/,"Existing event extraction methods classify each argument role independently, ignoring the conceptual correlations between different argument roles. In this paper, we propose a …",74
17,Cane: Context-aware network embedding for relation modeling,https://aclanthology.org/P17-1158/,"Network embedding (NE) is playing a critical role in network analysis, due to its ability to represent vertices with efficient low-dimensional embedding vectors. However, existing NE …",279
17,Neural snowball for few-shot relation learning,https://ojs.aaai.org/index.php/AAAI/article/view/6281,Abstract Knowledge graphs typically undergo open-ended growth of new relations. This cannot be well handled by relation extraction that focuses on pre-defined relations with sufficient …,53
17,GEAR: Graph-based evidence aggregating and reasoning for fact verification,https://arxiv.org/abs/1908.01843,Fact verification (FV) is a challenging task which requires to retrieve relevant evidence from plain text and use the evidence to verify given claims. Many claims require to simultaneously …,150
17,MAVEN: A massive general domain event detection dataset,https://arxiv.org/abs/2004.13590,"Event detection (ED), which means identifying event trigger words and classifying event types, is the first and most fundamental step for extracting event knowledge from plain text. Most …",84
17,Open relation extraction: Relational knowledge transfer from supervised data to unsupervised data,https://aclanthology.org/D19-1021/,"Open relation extraction (OpenRE) aims to extract relational facts from the open-domain corpus. To this end, it discovers relation patterns between named entities and then clusters …",45
17,Adversarial multi-lingual neural relation extraction,https://aclanthology.org/C18-1099/,Multi-lingual relation extraction aims to find unknown relational facts from text in various languages. Existing models cannot well capture the consistency and diversity of relation patterns …,44
18,Octopus+: An RDMA-Enabled Distributed Persistent Memory File System,https://dl.acm.org/doi/abs/10.1145/3448418,"Non-volatile memory and remote direct memory access (RDMA) provide extremely high performance in storage and network hardware. However, existing distributed file systems strictly …",194
18,Th-dpms: Design and implementation of an rdma-enabled distributed persistent memory storage system,https://dl.acm.org/doi/abs/10.1145/3412852,"… In this article, we design and implement TH-DPMS (TsingHua Distributed Persistent Memory System) based on persistent memory and RDMA, which unifies the memory, file system, …",13
18,uTree: a persistent B+-tree with low tail latency,https://dl.acm.org/doi/abs/10.14778/3407790.3407850,"Tail latency is a critical design issue in recent storage systems. B + -tree, as a fundamental building block in storage systems, incurs high tail latency, especially when placed in …",39
18,{InfiniFS}: An Efficient Metadata Service for {Large-Scale} Distributed Filesystems,https://www.usenix.org/conference/fast22/presentation/lv,Modern datacenters prefer one single filesystem instance that spans the entire datacenter and supports billions of files. The maintenance of filesystem metadata in such scenarios faces …,8
18,Scalable Persistent Memory File System with Kernel-Userspace Collaboration.,https://www.usenix.org/system/files/fast21-chen-youmin.pdf,"We introduce Kuco, a novel direct-access file system architecture whose main goal is scalability. Kuco utilizes three key techniques–collaborative indexing, two-level locking, and …",31
18,Nap: A Black-Box Approach to NUMA-Aware Persistent Memory Indexes.,https://www.usenix.org/system/files/osdi21-wang-qing.pdf,"We present Nap, a black-box approach that converts concurrent persistent memory (PM) indexes into NUMA-aware counterparts. Based on the observation that real-world workloads …",28
18,Nap: Persistent Memory Indexes for NUMA Architectures,https://dl.acm.org/doi/abs/10.1145/3507922,"We present Nap, a black-box approach that converts concurrent persistent memory (PM) indexes into non-uniform memory access (NUMA)-aware counterparts. Based on the …",1
18,ShieldNVM: An efficient and fast recoverable system for secure non-volatile memory,https://dl.acm.org/doi/abs/10.1145/3381835,"Data encryption and authentication are essential for secure non-volatile memory (NVM). However, the introduced security metadata needs to be atomically written back to NVM along …",9
18,A flattened metadata service for distributed file systems,https://ieeexplore.ieee.org/abstract/document/8370078/,"… Youyou Lu received the BS degree in computer science … Tsinghua University, in 2015. He is an assistant professor with the Department of Computer Science and Technology, Tsinghua …",10
18,Persistent Data Layout in File Systems,http://zte.magtechjournal.com/CN/Y2018/V16/I3/59,"… LU Youyou (luyouyou@tsinghua.edu.cn) received the BS degree from Nanjing University, China in 2009 and the Ph.D. degree from Tsinghua … and Technology, Tsinghua University. His …",0
18,Mitigating synchronous I/O overhead in file systems on open-channel SSDs,https://dl.acm.org/doi/abs/10.1145/3319369,"… of Tsinghua University for their help with the experiments, and Liyang Pan at Institute of Microelectronics of Tsinghua University for his feedback on usage of flash memory hardware. …",9
18,Sherman: A write-optimized distributed b+ tree index on disaggregated memory,https://dl.acm.org/doi/abs/10.1145/3514221.3517824,"Memory disaggregation architecture physically separates CPU and memory into independent components, which are connected via high-speed RDMA networks, greatly improving …",26
18,Cognitive SSD: A Deep Learning Engine for In-Storage Data Retrieval.,https://www.usenix.org/system/files/atc19-liang.pdf,"Data analysis and retrieval is a widely-used component in existing artificial intelligence systems. However, each request has to go through each layer across the I/O stack, which moves …",33
18,{AlNiCo}:{SmartNIC-accelerated} Contention-aware Request Scheduling for Transaction Processing,https://www.usenix.org/conference/atc22/presentation/li-junru,"High-performance transaction processing needs to schedule numerous requests from the network. However, such request scheduling comes with costs of complex information …",2
18,Pacman: An Efficient Compaction Approach for {Log-Structured}{Key-Value} Store on Persistent Memory,https://www.usenix.org/conference/atc22/presentation/wang-jing,"Recent persistent memory (PM) key-value (KV) stores adopt the log-structured approach to reap PM’s full potential. However, they fail to sustain high performance at high capacity …",6
18,Write dependency disentanglement with HORAE,https://www.usenix.org/system/files/osdi20-liao.pdf,"Storage systems rely on write dependency to achieve atomicity and consistency. However, enforcing write dependency comes at the expense of performance; it concatenates multiple …",16
18,PetPS: Supporting Huge Embedding Models with Persistent Memory,https://dl.acm.org/doi/abs/10.14778/3579075.3579077,… ∗Youyou Lu is the corresponding author. This work is licensed under the Creative Commons BY-NC-ND 4.0 International License. Visit https://creativecommons.org/licenses/by-nc-nd/…,0
18,HiNFS: A persistent memory file system with both buffering and direct-access,https://dl.acm.org/doi/abs/10.1145/3204454,Persistent memory provides data persistence at main memory with emerging non-volatile main memories (NVMMs). Recent persistent memory file systems aggressively use direct …,35
18,Revisiting swapping in user-space with lightweight threading,https://ieeexplore.ieee.org/abstract/document/10122657/,"… Youyou Lu received the BS degree in computer science … Tsinghua University in 2015. He is an associate professor with the Department of Computer Science and Technology, Tsinghua …",4
18,Efficient Crash Consistency for NVMe over PCIe and RDMA,https://dl.acm.org/doi/abs/10.1145/3568428,"This article presents crash-consistent Non-Volatile Memory Express (ccNVMe), a novel extension of the NVMe that defines how host software communicates with the non-volatile …",0
19,PEMP: Leveraging Physics Properties to Enhance Molecular Property Prediction,https://dl.acm.org/doi/abs/10.1145/3511808.3557142,"… Wei-Ying Ma Institute for AI Industry Research (AIR), Tsinghua University maweiying@air.tsinghua… ∗Work done during Sun and Chen’s internship at AIR, Tsinghua University. †Both …",1
19,Energy-inspired molecular conformation optimization,https://openreview.net/forum?id=7QfLW-XZTl,"This paper studies an important problem in computational chemistry: predicting a molecule's spatial atom arrangements, or a molecular conformation. We propose a neural energy …",7
19,Beyond the words: Predicting user personality from heterogeneous information,https://dl.acm.org/doi/abs/10.1145/3018661.3018717,"An incisive understanding of user personality is not only essential to many scientific disciplines, but also has a profound business impact on practical applications such as digital …",108
19,Unified visual-semantic embeddings: Bridging vision and language with structured meaning representations,http://openaccess.thecvf.com/content_CVPR_2019/html/Wu_Unified_Visual-Semantic_Embeddings_Bridging_Vision_and_Language_With_Structured_Meaning_CVPR_2019_paper.html,We propose the Unified Visual-Semantic Embeddings (Unified VSE) for learning a joint space of visual representation and textual semantics. The model unifies the embeddings of …,117
19,Controllable Image Synthesis with Attribute-Decomposed GAN,https://ieeexplore.ieee.org/abstract/document/9741362/,"This paper proposes Attribute-Decomposed GAN (ADGAN), a novel generative model for arbitrary image synthesis, which can produce realistic images with desired controllable …",1
19,Social Media Processing,https://link.springer.com/content/pdf/10.1007/978-981-10-6805-8.pdf,"Social media greatly facilitate the creation, delivery, and consumption of online content. Huge amounts of user-generated content are spread in social media platforms, offering us an …",0
19,"Social Media Processing: 6th National Conference, SMP 2017, Beijing, China, September 14-17, 2017, Proceedings",https://books.google.com/books?hl=en&lr=&id=QnU7DwAAQBAJ&oi=fnd&pg=PR5&dq=Weiying+Ma+tsinghua&ots=u5Nhdg4DrJ&sig=JkLzk6-tmFz3xr3rtFNqaTMdVf4,"This book constitutes the thoroughly refereed proceedings of the 6th National Conference of Social Media Processing, SMP 2017, held in Beijing, China, in September 2017. The 28 …",0
19,Democratizing Content Creation and Dissemination through AI Technology,https://dl.acm.org/doi/abs/10.1145/3366423.3382669,… Wei-Ying Ma has published more than 300 papers at international conferences and in journals. He has been granted with more than 160 patents. He is a Fellow of the IEEE. …,1
19,Univse: Robust visual semantic embeddings via structured semantic representations,https://arxiv.org/abs/1904.05521,"We propose Unified Visual-Semantic Embeddings (UniVSE) for learning a joint space of visual and textual concepts. The space unifies the concepts at different levels, including objects, …",8
19,LNCS 10390,https://link.springer.com/content/pdf/10.1007/978-3-319-68699-8.pdf,"… and the Opportunities for AI” by Weiying Ma (Toutiao), and “Scalable Learning with Generative Models and Applications” by Jun Zhu (Tsinghua University). The conference and program …",0
19,"Information Retrieval: 23rd China conference, CCIR 2017, Shanghai, China, July 13–14, 2017, Proceedings",https://books.google.com/books?hl=en&lr=&id=1_06DwAAQBAJ&oi=fnd&pg=PR6&dq=Weiying+Ma+tsinghua&ots=QIYqCkMJP6&sig=0bEDBo6XwRgzWSvcyjV8KrvOml8,"… and the Opportunities for AI” by Weiying Ma (Toutiao), and “Scalable Learning with Generative Models and Applications” by Jun Zhu (Tsinghua University). The conference and program …",0
19,Metabolic Pathway of Monounsaturated Lipids Revealed by In-Depth Structural Lipidomics by Mass Spectrometry,https://spj.science.org/doi/full/10.34133/research.0087,"The study of lipid metabolism relies on the characterization of the lipidome, which is quite complex due to the structure variations of the lipid species. New analytical tools have been …",0
19,Structural Alternation in Heat Shock Proteins of Activated Macrophages,https://www.mdpi.com/2073-4409/10/12/3507,"… In the present study, we applied limited proteolysis coupled mass spectrometry (LiP-MS) to identify proteome-wide structural changes in lipopolysaccharide (LPS)-activated …",3
19,Comparative Analysis of PM2.5 and O3 Source in Beijing Using a Chemical Transport Model,https://www.mdpi.com/1253084,"… balance (CMB) models [15,16], which are based on the principle of mass conservation. Solving the mass balance equation X = GF + E can determine the source/factor, where X is a …",6
19,Layered CuNi-Cu2O/NiAlOx nanocatalyst for rapid conversion of p-nitrophenol to p-aminophenol,https://link.springer.com/article/10.1007/s12274-021-3391-2,"… The conversion efficiency was obtained by the mass concentration ratio of consumed substrate to its initial one, and selectivity is the mass ratio of target product to the whole. In present …",18
19,Impact of sub-grid particle formation in sulfur-rich plumes on particle mass and number concentrations over China,https://www.sciencedirect.com/science/article/pii/S1352231021005331,"… Only their total mass concentrations are tracked, and the concentrations apportioned to particles of different sizes are assumed to be proportional to the mass concentration of …",0
19,ISCTIS 2021,https://www.computer.org/csdl/proceedings-article/isctis/2021/144100z005/1yEZDJvuXmw,"… of pedestrian and vehicle flow in community scenes based onmachine vision 14 Ranpeng Wang (Tsinghua University, China), Yi Liu (Tsinghua University, China), Yudong Zhang (…",0
19,The new whole state system: Reinventing the Chinese state to promote innovation,https://journals.sagepub.com/doi/abs/10.1177/0308518X221088294,"… Focusing on the New Whole State System in relation to tech companies owned by Tsinghua University, we analyze the actually existing state capitalism in China as a spatiotemporally …",5
19,Effects of soil conditioning on tool wear for earth pressure balance shield tunneling in sandy gravel based on laboratory test,https://www.researchgate.net/profile/Yingjie-Wei-2/publication/335277494_Effects_of_Soil_Conditioning_on_Tool_Wear_for_Earth_Pressure_Balance_Shield_Tunneling_in_Sandy_Gravel_Based_on_Laboratory_Test/links/60530b04458515e8345212ca/Effects-of-Soil-Conditioning-on-Tool-Wear-for-Earth-Pressure-Balance-Shield-Tunneling-in-Sandy-Gravel-Based-on-Laboratory-Test.pdf,"Soil conditioning plays an important role in reducing soil abrasivity and wear of cutting tools in earth pressure balance shield tunneling, leading to service life extension of cutting tools. …",10
19,Toward dynamic user intention: Temporal evolutionary effects of item relations in sequential recommendation,https://dl.acm.org/doi/abs/10.1145/3432244,"… ), Tsinghua University Guoqiang Research Institute, China Postdoctoral Science Foundation (2020M670339) and Dr. Weizhi Ma has been supported by Shuimu Tsinghua Scholar …",28
20,Federated learning for personalized humor recognition,https://dl.acm.org/doi/abs/10.1145/3511710,Computational understanding of humor is an important topic under creative language understanding and modeling. It can play a key role in complex human-AI interactions. The …,4
20,Dair-v2x: A large-scale dataset for vehicle-infrastructure cooperative 3d object detection,http://openaccess.thecvf.com/content/CVPR2022/html/Yu_DAIR-V2X_A_Large-Scale_Dataset_for_Vehicle-Infrastructure_Cooperative_3D_Object_Detection_CVPR_2022_paper.html,Autonomous driving faces great safety challenges for a lack of global perspective and the limitation of long-range perception capabilities. It has been widely agreed that vehicle-…,49
20,Contribution-aware federated learning for smart healthcare,https://ojs.aaai.org/index.php/AAAI/article/view/21505,"Artificial intelligence (AI) is a promising technology to transform the healthcare industry. Due to the highly sensitive nature of patient data, federated learning (FL) is often leveraged to …",12
20,Learning hierarchical review graph representations for recommendation,https://ieeexplore.ieee.org/abstract/document/9416173/,… Zaiqing Nie received the BE degree in computer science and technology and the ME degree in computer applications from Tsinghua … He is currently a named professor with Tsinghua …,20
20,Empowering AI drug discovery with explicit and implicit knowledge,https://arxiv.org/abs/2305.01523,"… 2Department of Computer Science and Technology, Tsinghua University, Beijing, 100084, … Contact: zaiqing@air.tsinghua.edu.cn Supplementary information: Supplementary data are …",0
20,CAreFL: Enhancing smart healthcare with Contribution‐Aware Federated Learning,https://onlinelibrary.wiley.com/doi/abs/10.1002/aaai.12082,"… She graduated from Tsinghua University with a BS degree in chemical engineering, and from Princeton University with a PhD in chemical and biological engineering. Before joining …",0
20,V2X-Seq: A Large-Scale Sequential Dataset for Vehicle-Infrastructure Cooperative Perception and Forecasting,https://arxiv.org/abs/2305.05938,"… 3 [39] Haibao Yu, Yingjuan Tang, Enze Xie, Jilei Mao, Jirui Yuan, Ping Luo, and Zaiqing Nie. Vehicle-infrastructure cooperative 3d object detection via feature flow prediction. arXiv …",0
20,Vehicle-Infrastructure Cooperative 3D Object Detection via Feature Flow Prediction,https://arxiv.org/abs/2303.10552,"Cooperatively utilizing both ego-vehicle and infrastructure sensor data can significantly enhance autonomous driving perception abilities. However, temporal asynchrony and limited …",1
20,Detecting entities of works for Chinese chatbot,https://dl.acm.org/doi/abs/10.1145/3414901,Chatbots such as Xiaoice have gained huge popularity in recent years. Users frequently mention their favorite works such as songs and movies in conversations with chatbots. …,4
20,Quantifying similarity between relations with fact distribution,https://arxiv.org/abs/1907.08937,"We introduce a conceptually simple and effective method to quantify the similarity between relations in knowledge bases. Specifically, our approach is based on the divergence …",6
20,Continual relation learning via episodic memory activation and reconsolidation,https://aclanthology.org/2020.acl-main.573/,Continual relation learning aims to continually train a model on new data to learn incessantly emerging novel relations while avoiding catastrophically forgetting old relations. Some …,51
20,Multistage Fusion Approach of Lidar and Camera for Vehicle-Infrastructure Cooperative Object Detection,https://ieeexplore.ieee.org/abstract/document/10021459/,"We propose VICOD, a multistage fusion approach of lidar and camera for vehicle-infrastructure cooperative object detection. The proposed network takes the vehicle-side point cloud …",0
20,Linking Multiple User Identities of Multiple Services from Massive Mobility Traces,https://dl.acm.org/doi/abs/10.1145/3439817,Understanding the linkability of online user identifiers (IDs) is critical to both service providers (for business intelligence) and individual users (for assessing privacy risks). Existing …,2
20,Neural CRF transducers for sequence labeling,https://ieeexplore.ieee.org/abstract/document/8682728/,Conditional random fields (CRFs) have been shown to be one of the most successful approaches to sequence labeling. Various linear-chain neural CRFs (NCRFs) are developed to …,8
20,Neural Chinese named entity recognition via CNN-LSTM-CRF and joint training with word segmentation,https://dl.acm.org/doi/abs/10.1145/3308558.3313743,"Chinese named entity recognition (CNER) is an important task in Chinese natural language processing field. However, CNER is very challenging since Chinese entity names are highly …",80
20,Distribution distance minimization for unsupervised user identity linkage,https://dl.acm.org/doi/abs/10.1145/3269206.3271675,"Nowadays, it is common for one natural person to join multiple social networks to enjoy different services. Linking identical users across different social networks, also known as the …",50
20,The Proceedings of the 16th Annual Conference of China Electrotechnical Society: Volume III,https://books.google.com/books?hl=en&lr=&id=bXtsEAAAQBAJ&oi=fnd&pg=PR5&dq=Zaiqing+Nie+tsinghua&ots=aQrSpsw9qu&sig=4KnAXLCmQRQCQxjS_7z3mpttHjY,"This book gathers outstanding papers presented at the 16th Annual Conference of China Electrotechnical Society, organized by China Electrotechnical Society (CES), held in Beijing, …",0
20,Why people search for images using web search engines,https://dl.acm.org/doi/abs/10.1145/3159652.3159686,What are the intents or goals behind human interactions with image search engines? Knowing why people search for images is of major concern to Web image search engines because …,26
20,Proceedings of the 28th International Conference on Computational Linguistics,https://aclanthology.org/2020.coling-main.0.pdf,"Only eighteen months ago, I joined Leo, Horacio, Mónica, and Nuria on a tour of the delights that the Barcelona venue would be offering us in September 2020. Together with …",0
20,Personalized Response Generation with Tensor Factorization,https://aclanthology.org/2021.gem-1.5/,"Personalized response generation is essential for more human-like conversations. However, how to model user personalization information with no explicit user persona descriptions or …",1
21,Prefix: Switch failure prediction in datacenter networks,https://dl.acm.org/doi/abs/10.1145/3179405,"… Nankai University and Tsinghua University contributed equally to this paper. †Dan Pei is the … , USA, pliang@nd.edu; Dan Pei, Tsinghua University, Department of Computer Science and …",81
21,Logclass: Anomalous log identification and classification with partial labels,https://ieeexplore.ieee.org/abstract/document/9339940/,"… She is currently an associate professor in the Institute for Network Sciences and Cyberspace, Tsinghua university. Her research interests include multicast routing, network architecture …",20
21,Interest-suppression-based NDN live video broadcasting over wireless LAN,https://link.springer.com/article/10.1007/s11704-016-5563-x,"… Xiaoping Zhang is an associate professor in Computer Science Department at Tsinghua University, China. He received his PhD degree from Tsinghua University in 2008. His current …",9
21,Automatic and generic periodicity adaptation for kpi anomaly detection,https://ieeexplore.ieee.org/abstract/document/8723601/,"… Now he serves as a postdoc in Tsinghua University, and his primary research orientation is system … He is currently pursuing the MCS degree in Tsinghua University, Beijing, China. His …",28
21,Rapid deployment of anomaly detection models for large number of emerging kpi streams,https://ieeexplore.ieee.org/abstract/document/8711315/,"… 61772307, and TsinghuaTencent Joint Laboratory for Internet Innovation Technology. … Pei, “Robust and rapid clustering of kpis for large-scale anomaly detection,” Quality of Service (…",26
21,Dynamic TCP initial windows and congestion control schemes through reinforcement learning,https://ieeexplore.ieee.org/abstract/document/8668690/,"… degree in computer science with Tsinghua University, Beijing, China. His current research … He is currently a Professor with the CS Department, Tsinghua University. His research mainly …",87
21,Detecting outlier machine instances through gaussian mixture variational autoencoder with one dimensional cnn,https://ieeexplore.ieee.org/abstract/document/9373923/,… He is currently an associate professor at Tsinghua University. His current research interests include management and improvement of the performance and security of networked …,19
21,Mining crowd mobility and WiFi hotspots on a densely-populated campus,https://dl.acm.org/doi/abs/10.1145/3123024.3124419,"… In this paper, we characterize crowd mobility at Tsinghua University, where a deployment of more than 2, 800 APs gives essentially complete coverage across a diverse set of 114 …",5
21,"You can hide, but your periodic schedule can't",https://ieeexplore.ieee.org/abstract/document/7969154/,"… We can tell that Tsinghua University does not arrange any course in Thursday afternoon and the total number of courses 3, 548 extracted by us is close to the ground truth 4, 412 (takes …",3
21,Multivariate time series anomaly detection and interpretation using hierarchical inter-metric and temporal embedding,https://dl.acm.org/doi/abs/10.1145/3447548.3467075,"Anomaly detection is a crucial task for monitoring various status (ie, metrics) of entities (eg, manufacturing systems and Internet services), which are often characterized by multivariate …",60
21,Continuous delivery of personalized assessment and feedback in agile software engineering projects,https://dl.acm.org/doi/abs/10.1145/3183377.3183387,"In recent years, Agile development has been adopted in project practices of Software Engineering (SE) courses. However, it is a great challenge to provide timely assessment and …",26
21,A semantic-aware representation framework for online log analysis,https://ieeexplore.ieee.org/abstract/document/9209707/,"Logs are one of the most valuable data sources for large-scale service management. Log representation, which converts unstructured texts to structured vectors or matrices, serves as …",31
21,FUSO: fast multi-path loss recovery for data center networks,https://ieeexplore.ieee.org/abstract/document/8358067/,"… He is currently a Professor of the CS Department, Tsinghua University. His research mainly focuses on high-speed Internet architecture, switching and routing, and high-speed network …",25
21,Why it takes so long to connect to a WiFi access point,https://ieeexplore.ieee.org/abstract/document/8057164/,"Today's WiFi networks deliver a large fraction of traffic. However, the performance and quality of WiFi networks are still far from satisfactory. Among many popular quality metrics (…",48
21,On the necessity and effectiveness of learning the prior of variational auto-encoder,https://arxiv.org/abs/1905.13452,"Using powerful posterior distributions is a popular approach to achieving better variational inference. However, recent works showed that the aggregated posterior may fail to match unit …",13
21,Unsupervised clustering through gaussian mixture variational autoencoder with non-reparameterized variational inference and std annealing,https://ieeexplore.ieee.org/abstract/document/9207493/,"Clustering has long been an important research topic in machine learning, and is highly valuable in many application tasks. In recent years, many methods have achieved high …",8
21,Hotspot: Anomaly localization for additive kpis with multi-dimensional attributes,https://ieeexplore.ieee.org/abstract/document/8288614/,"Additive key performance indicators (KPIs) (such as page view (PV), revenue, and error count) with multi-dimensional attributes (such as ISP, Province, and DataCenter) are common …",46
21,Situation-Aware Multivariate Time Series Anomaly Detection Through Active Learning and Contrast VAE-Based Models in Large Distributed Systems,https://ieeexplore.ieee.org/abstract/document/9844802/,"… Pei, “Multivariate time series anomaly detection and interpretation using hierarchical inter… Pei, “Automatic and generic periodicity adaptation for kpi anomaly detection,” IEEE Trans. …",2
21,Fluxinfer: Automatic diagnosis of performance anomaly for online database system,https://ieeexplore.ieee.org/abstract/document/9391550/,"The root cause diagnosis of performance anomaly for online database anomalies is challenging due to diverse types of database engines, different operational modes, and variable …",5
21,LogSummary: Unstructured Log Summarization for Software Systems,https://ieeexplore.ieee.org/abstract/document/10017337/,"We propose LogSummary, an automatic, unsupervised end-to-end log summarization framework for software system maintenance in this work. LogSummary obtains the summarized …",0
22,From human-human collaboration to Human-AI collaboration: Designing AI systems that can work together with people,https://dl.acm.org/doi/abs/10.1145/3334480.3381069,"… Yuanchun Shi is a Changjiang Distinguished Professor in the Department of Computer … Technology, Tsinghua University, China. She received her PhD, MSc and BSc from Tsinghua, …",79
22,TouchPower: interaction-based power transfer for power-as-needed devices,https://dl.acm.org/doi/abs/10.1145/3130986,"… Zhang (ztx16@mails.tsinghua.edu.cn) and X. Yi, Tsinghua National Laboratory for Information Science and Technology, Computer Science and Technology Department, Tsinghua …",12
22,Cloud storage security assessment through equilibrium analysis,https://ieeexplore.ieee.org/abstract/document/8727767/,"… Yuanchun Shi received the BS, MS, and PhD degrees in computer science from Tsinghua University, Beijing, China in 1989, 1993, and 1999, respectively. She is a Changjiang …",26
22,Non-invasive measurement of cognitive load and stress based on the reflected stress-induced vascular response index,https://dl.acm.org/doi/abs/10.1145/3185665,"Measuring cognitive load and stress is crucial for ubiquitous human--computer interaction applications to dynamically understand and respond to the mental status of users, such as in …",7
22,Real-time movie-induced discrete emotion recognition from EEG signals,https://ieeexplore.ieee.org/abstract/document/7835688/,"… Yuanchun Shi received the PhD, MS and BS degrees in computer science from Tsinghua … sor at the Department of Computer Science, Tsinghua University. She was a senior visiting …",242
22,BitID: Easily add battery-free wireless sensors to everyday objects,https://ieeexplore.ieee.org/abstract/document/7946990/,"Radio-Frequency Identification (RFID) systems are becoming increasingly used within smart environments. In this paper, we propose BitID, a passive Ultra-High Frequency (UHF) RFID …",22
22,Designing AI to Work with or for People?,https://dl.acm.org/doi/abs/10.1145/3411763.3450394,"… Yuanchun Shi is a Changjiang Distinguished Professor in the Department of Computer … Technology, Tsinghua University, China. She received her PhD, MSc and BSc from Tsinghua, …",10
22,Investigating bubble mechanism for ray-casting to improve 3D target acquisition in virtual reality,https://ieeexplore.ieee.org/abstract/document/9089485/,"Ray-casting, ie, a ray cast from a hand-held controller to select targets, is widely used in 3D environments. Inspired by the bubble cursor [12] which dynamically resizes its selection …",38
22,Flextouch: Enabling large-scale interaction sensing beyond touchscreens using flexible and conductive materials,https://dl.acm.org/doi/abs/10.1145/3351267,"… @tsinghua.edu.cn; Jianyu Zhou, zjythu@163.com; Minxuan Gao, thss15_gaomx@163.com; Zhuolin Cheng; Chun Yu, chunyu@tsinghua.edu.cn; Yuanchun Shi, shiyc@tsinghua.edu.cn…",23
22,CEPT: Collaborative editing tool for non-native authors,https://dl.acm.org/doi/abs/10.1145/2998181.2998306,"Due to language deficiencies, individual non-native speakers (NNS) face many difficulties while writing. In this paper, we propose to build a collaborative editing system that aims to …",11
22,Tap-to-pair: associating wireless devices with synchronous tapping,https://dl.acm.org/doi/abs/10.1145/3287079,"Ad-hoc wireless device pairing enables impromptu interactions in smart spaces, such as resource sharing and remote control. The pairing experience is mainly determined by the …",18
22,Headgesture: Hands-free input approach leveraging head movements for hmd devices,https://dl.acm.org/doi/abs/10.1145/3287076,"We propose HeadGesture, a hands-free input approach to interact with Head Mounted Display (HMD) devices. Using HeadGesture, users do not need to raise their arms to perform …",63
22,Real-time assessment of the cross-task mental workload using physiological measures during anomaly detection,https://ieeexplore.ieee.org/abstract/document/8304688/,"The ability to detect anomalies in perceived stimuli is critical to a broad range of practical and applied activities involving human operators. In this paper, we propose a real-time …",39
22,Enhancing Revisitation in Touchscreen Reading for Visually Impaired People with Semantic Navigation Design,https://dl.acm.org/doi/abs/10.1145/3550290,"Revisitation, the process of non-linearly returning to previously visited regions, is an important task in academic reading. However, listening to content on mobile phones via a screen …",0
22,Virtual Paving: Rendering a smooth path for people with visual impairment through vibrotactile and audio feedback,https://dl.acm.org/doi/abs/10.1145/3411814,"Tactile pavings are public works for visually impaired people, designed to indicate a particular path to follow by providing haptic cues underfoot. However, they face many limitations …",6
22,Semanticadapt: Optimization-based adaptation of mixed reality layouts leveraging virtual-physical semantic connections,https://dl.acm.org/doi/abs/10.1145/3472749.3474750,"… Cyberspace, Tsinghua University Swarthmore College Yuanchun Shi … ∗This work was done while Yifei Cheng was an intern at Tsinghua University. †The corresponding author. …",34
22,FootUI: Assisting People with Upper Body Motor Impairments to Use Smartphones with Foot Gestures on the Bed,https://dl.acm.org/doi/abs/10.1145/3411763.3451782,"Some people with upper body motor impairments but sound lower limbs usually use feet to interact with smartphones. However, touching the touchscreen with big toes is tiring, …",8
22,DualRing: Enabling subtle and expressive hand interaction with dual IMU rings,https://dl.acm.org/doi/abs/10.1145/3478114,"We present DualRing, a novel ring-form input device that can capture the state and movement of the user's hand and fingers. With two IMU rings attached to the user's thumb and index …",15
22,Just speak it: Minimize cognitive load for eyes-free text editing with a smart voice assistant,https://dl.acm.org/doi/abs/10.1145/3472749.3474795,"Entering text precisely by voice, users might encounter colloquial inserts, inappropriate wording, and recognition errors, which brings difficulties to voice editing. Users need to locate the …",4
22,Touch sense: Touch screen based mental stress sense,https://dl.acm.org/doi/abs/10.1145/3214290,Non-intrusive and sensitive measurement of users' stress is very crucial for computers to dynamically understand and respond to users' mental status while users are naturally …,17
23,A novel data glove using inertial and magnetic sensors for motion capture and robotic arm-hand teleoperation,https://www.emerald.com/insight/content/doi/10.1108/IR-07-2016-0179/full/html,Purpose The purpose of this paper is to present a novel data glove which can capture the motion of the arm and hand by inertial and magnetic sensors. The proposed data glove is used …,42
23,Lifelong learning for scene recognition in remote sensing images,https://ieeexplore.ieee.org/abstract/document/8662768/,The development of visual sensing technologies has made it possible to obtain some high resolution and to gather many high-resolution satellite images. To make the best use of these …,44
23,Multimode grasping soft gripper achieved by layer jamming structure and tendon-driven mechanism,https://www.liebertpub.com/doi/abs/10.1089/soro.2020.0065,Robotic grasping has become increasingly important in many application areas such as industrial manufacturing and logistics. Because of the diversity and uncertainty of objects and …,28
